Fecha,Plataforma,Provincia,Localidad,Oferta_Empleo,Salario,Modalidad,Tipo_Contrato,Tipo_Jornada,Experiencia,Empresa,Requisitos
2025-10-06,Randstad,Madrid,Madrid,Data Engineer & Junior Data Engineer,35.000-50.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad digital,Sin Data
2025-10-06,Randstad,Vizcaya,Bilbao,Médico General,47.114-55.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-10-06,Randstad,Madrid,Arganda del Rey,Jefe De Ventas,35.000-40.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-10-06,Randstad,Castellón,Castellnovo,Dirección Financiera,45.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-10-06,Randstad,Barcelona,Vilafranca del Penedès,Medicina General,55.000-60.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-10-06,Randstad,Albacete,Robledo,Programador Automatas,35.000-45.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-10-06,Randstad,Gasteiz,Vitoria,Enfermería,28.030-32.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-10-06,Randstad,Barcelona,Esplugues de Llobregat,Hr Specialist,28.000-30.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-10-06,Randstad,Vizcaya,Basauri,Project Manager,55.000-65.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-10-06,Randstad,Madrid,Madrid,Técnico gestión de flota vehículos,36.580-40.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-10-06,Randstad,Barcelona,Parets del Vallès,Data Center & Cloud Engineer,45.000-50.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad digital,Sin Data
2025-10-06,Randstad,Madrid,Alcobendas,Responsable De Turno,30.000-35.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-10-06,Randstad,Vizcaya,Bilbao,Médico General Correcentros,51.270-55.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-10-06,Randstad,Burgos,Burgos,Mechanical Team Manager - Mantenimiento,35.000-40.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-10-06,Randstad,Navarra,Torres del Río,Interim Técnico / Técnica Compras Y Aprovisionamiento,29.000-31.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-10-06,Randstad,Madrid,Madrid,Especialista De Marca,40.000-45.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-10-06,Randstad,Madrid,Alcobendas,Enfermería,28.030-32.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-10-06,Randstad,Madrid,Madrid,Especialista en Compras Digitales (MRO),50.000-65.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad digital,Sin Data
