Fecha,Plataforma,Provincia,Localidad,Oferta_Empleo,Salario,Modalidad,Tipo_Contrato,Tipo_Jornada,Experiencia,Empresa,Requisitos
2025-12-18,Randstad,Madrid,Madrid,Gestor Backoffice Gestión,27.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-12-18,Randstad,Madrid,Madrid,Técnico Logística,25.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-12-18,Randstad,Barcelona,Barcelona,Tecnico Post Venta,24.000-30.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-12-18,Randstad,Vizcaya,Alonsotegi,Growth Marketing Specialist,42.000-46.700 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-12-18,Randstad,Barcelona,Barcelona,Responsable De Agentes Y Corredores,35.000-40.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-12-18,Randstad,Madrid,Madrid,Data Analyst,23.000-60.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad digital,Sin Data
2025-12-18,Randstad,Barcelona,Barcelona,Medico/A Intensivista,58.500-62.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-12-18,Randstad,Madrid,Getafe,Operario/a de Producción Sector Vidrio,"9,93 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Valladolid,Valladolid,Carretillero/a,10-11 €/hora,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Barcelona,Martorell,Conductor - Repartidor,"9,55 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Gasteiz,Vitoria,Plegador,11 €/hora,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Barcelona,Barcelona,Asesor/a Comercial - Sector Tecnológico,17.800 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Almería,Almería,Personal de envasado - Zona Aeropuerto (Almería),"9,26-10 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Toledo,Villaseca de la Sagra,OPERARIO DE ENVASADO - Villaseca de la Sagra,"13,02 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Navarra,Pamplona/Iruña,Operario u operaria de automoción (incorporación en enero),"11,35-13,51 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Palencia,Villamuriel de Cerrato,Operario u operaria alimentación con COCHE en Venta de Baños,"10,50-11,50 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Valladolid,Valladolid,Mozo/repartidor estable,17.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Barcelona,Sentmenat,Carretillero frontal y retráctil,1.980-2.350 €/mes,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Barcelona,Prat de Llobregat (El),Conductor/a de Movimiento/lavacoches,16.909 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Toledo,Ontígola,Carretillero carretillera retráctil DHL ONTÍGOLA FIJO DE TARDE 40H,"11,78-13,50 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Alicante,Castalla,Técnico/a de calidad Castalla,"10,56 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Barcelona,Barcelona,Operario/a Assembly (Fabrica de Plástico),"11,35 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Zamora,Benavente,Técnico de nóminas,22.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Barcelona,Barcelona,Cocinero o Cocinera de Hotel 4 y 5 estrellas,12-13 €/hora,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Sevilla,Sevilla,Operario u operaria (HORSE) Sevilla,20.043-25.801 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad rpo,Sin Data
2025-12-18,Randstad,Asturias,Llanera,Operario/a de mantenimiento (Sector Farmacéutico),32.000-35.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Almería,Alhama de Almería,Operario/a de producción,10-11 €/hora,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Córdoba,Córdoba,Ayudante Cocina,10-11 €/hora,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Barcelona,Sant Quirze del Vallès,Operario de fabrica,"11,72 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Valencia,Alfarrasí,Operario u operaria CNC,1.750-1.800 €/mes,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Barcelona,Barcelona,Asesor/a Comercial - Sector Tecnológico,17.800 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Almería,Almería,Personal de envasado - Zona Aeropuerto (Almería),"9,26-10 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Toledo,Villaseca de la Sagra,OPERARIO DE ENVASADO - Villaseca de la Sagra,"13,02 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Navarra,Pamplona/Iruña,Operario u operaria de automoción (incorporación en enero),"11,35-13,51 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Palencia,Villamuriel de Cerrato,Operario u operaria alimentación con COCHE en Venta de Baños,"10,50-11,50 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Valladolid,Valladolid,Mozo/repartidor estable,17.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Barcelona,Sentmenat,Carretillero frontal y retráctil,1.980-2.350 €/mes,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Barcelona,Prat de Llobregat (El),Conductor/a de Movimiento/lavacoches,16.909 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Toledo,Ontígola,Carretillero carretillera retráctil DHL ONTÍGOLA FIJO DE TARDE 40H,"11,78-13,50 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Alicante,Castalla,Técnico/a de calidad Castalla,"10,56 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Barcelona,Barcelona,Operario/a Assembly (Fabrica de Plástico),"11,35 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Zamora,Benavente,Técnico de nóminas,22.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Barcelona,Barcelona,Cocinero o Cocinera de Hotel 4 y 5 estrellas,12-13 €/hora,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Sevilla,Sevilla,Operario u operaria (HORSE) Sevilla,20.043-25.801 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad rpo,Sin Data
2025-12-18,Randstad,Asturias,Llanera,Operario/a de mantenimiento (Sector Farmacéutico),32.000-35.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Almería,Alhama de Almería,Operario/a de producción,10-11 €/hora,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Córdoba,Córdoba,Ayudante Cocina,10-11 €/hora,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Barcelona,Sant Quirze del Vallès,Operario de fabrica,"11,72 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Almería,Almería,Mozo Almacén hortofrutícola zona Aeropuerto (Almería),"9,26-10 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-12-18,Randstad,Coruña,Ribeira,Asesor/a de Clientes,22.000-29.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad rpo,Sin Data
