Fecha,Plataforma,Provincia,Localidad,Oferta_Empleo,Salario,Modalidad,Tipo_Contrato,Tipo_Jornada,Experiencia,Empresa,Requisitos
2025-10-21,Randstad,Madrid,Madrid,Especialista En Pagos Internacionales (Swift) En Banca.,25.000-30.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-10-21,Randstad,Zaragoza,Zaragoza,Jefe De Tráfico,25.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-10-21,Randstad,Zaragoza,Zaragoza,Técnico De Estudios,28.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-10-21,Randstad,Madrid,Madrid,Gerente De Gestión Humana México,40.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-10-21,Randstad,Madrid,Torrejón de Ardoz,Responsable De Montaje,30.000-32.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-10-21,Randstad,Santa Cruz de Tenerife,Santa Cruz de Tenerife,Ingeniero/A De Proyectos Y Mantenimiento,30.000-35.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-10-21,Randstad,Madrid,Madrid,Responsable De Automatización,40.000-50.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-10-21,Randstad,Madrid,Fuenlabrada,Jefe De Almacén,25.000-27.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-10-21,Randstad,Madrid,Madrid,Técnico De Administración De Personal,31.000-35.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-10-21,Randstad,Barcelona,Barcelona,Médico Gestión Sanitaria,45.000-60.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-10-21,Randstad,Murcia,Torres de Cotillas (Las),operario de mezclas,16.700 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Lugo,Begonte,Operario Operaria producción alimentación VEHÍCULO,"8,90-9,08 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Murcia,Molina de Segura,Fontanero/a  tubero/a Industrial,22.000-30.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Madrid,Móstoles,Carretillero Frontal,"9,49 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Madrid,Madrid,Teleoperador/a comercial - Turno Tarde,"9,40 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Barcelona,Barcelona,Mozos descarga maletas MIÉRCOLES 22 (día suelto),"9,42 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Murcia,Molina de Segura,Frigorista Industrial,22.000-30.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Madrid,Algete,Preparador de pedidos Algete,"12,14 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Málaga,Vélez,Limpiador/a zona Algarrobo/ Vélez-Málaga,"9,26 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,La Rioja,Arnedo,Operario industrial con FP,13-17 €/hora,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Madrid,Madrid,carretillero,14 €/hora,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Madrid,Madrid,Mozo moza con carnet de carretillero MERCAMADRID,"12,54-13 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Barcelona,Hospitalet de Llobregat (L'),Administrativo/a apoyo departamento técnico,26.000-27.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Barcelona,Terrassa,Gestor/a de Proyectos,30.000-45.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Zaragoza,Utebo,Operario/a producción linea farmacia (envasado de producto),10-11 €/hora,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Barcelona,Gavà,Operario Automoción con carnet TPM C9,14-16 €/hora,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Badajoz,Llerena,Diseñador/a,24.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Madrid,Coslada,Técnico de Patinetes Eléctricos,"10,61 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Lugo,Outeiro de Rei,Operario Operaria producción alimentación CON COCHE,"8,90-9 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Sevilla,Sevilla,Mozo/a con carnet de Carretilla,12-14 €/hora,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,La Rioja,Nájera,Técnico de calidad,"9,26-10 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Alicante,Muro de Alcoy,Manipuladores o manipuladoras,1.200-1.300 €/mes,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Zaragoza,Zaragoza,Carpintero/a con coche,"12,14-12,50 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Málaga,Vélez,Limpiador/a zona Algarrobo/ Vélez-Málaga,"9,26 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Madrid,Madrid,Mozo moza con carnet de carretillero MERCAMADRID,"12,54-13 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Barcelona,Hospitalet de Llobregat (L'),Administrativo/a apoyo departamento técnico,26.000-27.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Zaragoza,Utebo,Operario/a producción linea farmacia (envasado de producto),10-11 €/hora,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Badajoz,Llerena,Diseñador/a,24.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Lugo,Outeiro de Rei,Operario Operaria producción alimentación CON COCHE,"8,90-9 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,La Rioja,Nájera,Técnico de calidad,"9,26-10 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Madrid,Rozas de Madrid (Las),"Dependiente/a LAS ROZAS ""TORRONS VICENS"" Campaña Navidad Nacional","10,17 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Barcelona,Barcelona,Gestor/a para Banca Telefónica,22.000-24.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Madrid,San Fernando de Henares,Auxiliar Administrativo,"13,24 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Barcelona,Igualada,Operario con TPM,15-17 €/hora,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Lugo,Burela,Dependiente/a Vendedor/a de exposición,20.000-24.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Málaga,Málaga,Fontanero/a oficial 1ª,1.700-1.900 €/mes,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Barcelona,Vic,Un/a Oficial 1a Mantenimiento,30.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Barcelona,Barcelona,Supervisor/a de zona (Sector de limpieza),"20.976,21 €/año",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Barcelona,Barcelona,Técnico/a de Mantenimiento,26.000-32.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Barcelona,Ametlla del Vallès (L'),Mozo Almacén,1.600-1.700 €/mes,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Málaga,Fuengirola,Conductores/Repartidores Fuengirola,1.600-1.700 €/mes,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Madrid,Pinto,"Manipulador ó manipuladora de alimentos (exp en fast food, cocina, fábrica...) incorporación inmediata PINTO","9,67-11,66 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Coruña,Vimianzo,Técnico/a de Mantenimiento Industrial,30.000-33.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Coruña,Arteixo,Mozo o moza para almacén textil ARTEIXO NOCHES,"9,50 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Barcelona,Ripollet,"Mozo/a - carretillero/a RIPOLLET ""Fijo MAÑANA""","10,17 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Santa Cruz de Tenerife,Adeje,Promotor o promotora PAE (Pequeño electrodoméstico) Adeje Tenerife - 24h,"9,08 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Huesca,Graus,Técnico/a de Mantenimiento,25.000-28.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Sevilla,Aznalcázar,Operario/a granja AZNALCÁZAR,"10,13 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Barcelona,Abrera,Operario/a de producción,23.000-29.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Barcelona,Ametlla del Vallès (L'),operario/a en línia,1.600-1.700 €/mes,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Navarra,Tudela,Mecánico(a) de camiones,25.000-30.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Barcelona,Sant Joan de Vilatorrada,Operario o operaria cárnico,10 €/hora,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-10-21,Randstad,Barcelona,Barcelona,Administrativo Junior Departamento Aduanas,18.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
