Fecha,Plataforma,Provincia,Localidad,Oferta_Empleo,Salario,Modalidad,Tipo_Contrato,Tipo_Jornada,Experiencia,Empresa,Requisitos
2026-01-26,Randstad,Barcelona,Barberà del Vallès,Contable,28.000-32.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2026-01-26,Randstad,Toledo,Yeles,Técnico De Tesorería,28.000-30.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2026-01-26,Randstad,Vizcaya,Lemoa,Tecnica O Tecnico De Selección,25.000-30.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2026-01-26,Randstad,Madrid,Madrid,Médico otorrinolaringólogo,50.000-100.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2026-01-26,Randstad,Navarra,Tudela,Encargado/A Producción,30.000-35.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2026-01-26,Randstad,La Rioja,Rincón de Soto,Técnico Informático,26.000-28.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad digital,Sin Data
2026-01-26,Randstad,Navarra,Tudela,Adjunto Responsable Mantenimiento,37.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2026-01-26,Randstad,Valencia,Valencia,Service Consultant - sector tecnología,21.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad unete al equipo,Sin Data
2026-01-26,Randstad,Barcelona,Sant Andreu de la Barca,"Associate Specialist, Client and Talent Partnership, OTS",19.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad unete al equipo,Sin Data
2026-01-26,Randstad,León,León,Teleoperador/a Comercial  TELETRABAJO,1.200-1.500 €/mes,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-01-26,Randstad,Asturias,Oviedo,Gestor Comercial Energía,22.500-34.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-01-26,Randstad,Navarra,Orkoien,Operario u operaria de automoción (ORKOIEN),12-14 €/hora,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-01-26,Randstad,Madrid,Getafe,Administrativo/a de Compras,22.000-23.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-01-26,Randstad,Zaragoza,Zaragoza,Dependiente/A 20 Horas Fines De Semana,"9,28 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-01-26,Randstad,Toledo,Olías del Rey,"URGENTE Mozo/a en OLIAS DEL REY (TURNOS ROTATIVOS MAÑANA, TARDE Y NOCHE)","10,33-16,50 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
