Fecha,Plataforma,Provincia,Localidad,Oferta_Empleo,Salario,Modalidad,Tipo_Contrato,Tipo_Jornada,Experiencia,Empresa,Requisitos
2026-07-03,Trabajoscom,Barcelona,Cerdanyola Del Valles,Oficial/a multitécnico.  Cerdanyola del Vallès.,28.000 € - 29.000 €,Sin Data,Indefinido,Jornada Completa,Sin Data,CLECE,Sin Data
2026-07-03,Trabajoscom, Girona, Girona,PROFESIONAL LIMPIEZA GIRONA -ID 67683,1.466 €,Sin Data,De duracion determinada,Jornada Completa,Sin Data,Multiserveis Ndavant,Sin Data
2026-07-03,Trabajoscom,Barcelona,Todo Barcelona,INSTALADOR ELECTRICISTA,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,Construcciones Y Reformas Berarmar,Sin Data
2026-07-03,Trabajoscom,Valencia,Valencia,Agente comercial Autónomo/a,1.800 € - 2.200 €,Sin Data,Autonomo,Freelance,Sin Data,BRV Spain,Sin Data
2026-07-03,Trabajoscom,Bizkaia,Bilbao,Reponedor/a de supermercados para Eroski Llodio - 03/07 al 01/08,391 €,Sin Data,A tiempo parcial,Trabajo Por Horas,Sin Data,Caher Servicios al Marketing,Sin Data
2026-07-03,Trabajoscom,Madrid,Todo Madrid,Informador/a de crédito inmobiliario,15.000 € - 25.000 €,Sin Data,Indefinido,Jornada Completa,Sin Data,Àkteon,Sin Data
2026-07-03,Trabajoscom,Barcelona,La Garriga,TÉCNICO PRODUCCIÓN (INTEGRACIÓN/AJUSTE/PROTOCOLO),Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,Commtia Systems,Sin Data
2026-07-03,Trabajoscom,Madrid,Getafe,Aplicador Técnico,1.200 € - 1.400 €,Sin Data,Formativo,Jornada Completa,Sin Data,Ambiente Natural,Sin Data
2026-07-03,Trabajoscom,Madrid,San Fernando De Henares,MOZO ALMACÉN PAQUETERÍA SAN FERNANDO HENARES 10h -18h,17.000 € - 18.000 €,Sin Data,De duracion determinada,Jornada Completa,Sin Data,A Tu Hora Express,Sin Data
2026-07-03,Trabajoscom,Málaga,Malaga,MOZO ALMACÉN PAQUETERÍA MÁLAGA 6:30H - 10:30H,17.000 € - 18.000 €,Sin Data,Fijo discontinuo,Media Jornada,Sin Data,A Tu Hora Express,Sin Data
2026-07-03,Trabajoscom,Alicante,Todo Alicante,Inspector zona de Alicante para Montepío.   Únete a un proyecto consolidado,Sin Data,Sin Data,Autonomo,Jornada Completa,Sin Data,Montepio De Conductores,Sin Data
2026-07-03,Trabajoscom,Sevilla,Todo Sevilla,Unete a un proyecto consolidado,Sin Data,Sin Data,Autonomo,Jornada Completa,Sin Data,Montepio De Conductores,Sin Data
2026-07-03,Trabajoscom,Madrid,Humanes De Madrid,Tornero preparador de tornos CNC (7026),28.000 € - 32.000 €,Sin Data,Indefinido,Jornada Completa,Sin Data,Human Simbio Consulting,Sin Data
2026-07-03,Trabajoscom,Gipuzkoa,Todo Gipuzkoa,INGENIERO/A DE FABRICACION,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,AdegiLan,Sin Data
2026-07-03,Trabajoscom,Gipuzkoa,Todo Gipuzkoa,INGENIERO/A MANTENIMIENTO MECANICO,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,AdegiLan,Sin Data
2026-07-03,Trabajoscom,Gipuzkoa,Todo Gipuzkoa,RESPONSABLE DE PRODUCCIÓN,Sin Data,Sin Data,Indefinido,Jornada Indiferente,Sin Data,AdegiLan,Sin Data
2026-07-03,Trabajoscom,Gipuzkoa,Todo Gipuzkoa,ADMINISTRATIVO/A DE OBRA,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,AdegiLan,Sin Data
2026-07-03,Trabajoscom,Gipuzkoa,Todo Gipuzkoa,Producción Gastronómica de Eventos,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,AdegiLan,Sin Data
2026-07-03,Trabajoscom,Gipuzkoa,Todo Gipuzkoa,Auxiliar Administrativo,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,AdegiLan,Sin Data
2026-07-03,Trabajoscom,Gipuzkoa,Todo Gipuzkoa,"Técnico/a PRL, Calidad y Medioambiente",42 € - 54 €,Sin Data,Indefinido,Jornada Completa,Sin Data,AdegiLan,Sin Data
2026-07-03,Trabajoscom,Lleida,La Seu D'urgell,Jefe/a de Taller Vehículo Industrial (La Seu d'Urgell),Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,Grupo Adecco,Sin Data
2026-07-03,Trabajoscom,Tarragona,El Vendrell,Técnico/a de Mantenimiento Industrial  Mecánico/a - ESTABLE,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,Grupo Adecco,Sin Data
2026-07-03,Trabajoscom,Bizkaia,Bilbao,Consultor/a Senior de Seguridad Industrial,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,Grupo Adecco,Sin Data
2026-07-03,Trabajoscom,Málaga,Cartama,Operario/a de Producción para Industria Cárnica Cártama Estación (Málaga),Sin Data,Sin Data,De duracion determinada,Jornada Completa,Sin Data,Grupo Adecco,Sin Data
2026-07-03,Trabajoscom,Madrid,Alcobendas,Operario/a de almacén con radiofrecuencia,Sin Data,Sin Data,De duracion determinada,Jornada Completa,Sin Data,Grupo Adecco,Sin Data
2026-07-03,Trabajoscom,Burgos,Burgos,Técnico/a de Recursos Humanos Entidad Financiera,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,Grupo Adecco,Sin Data
2026-07-03,Trabajoscom,Valencia,Alfarrasi,OPERARIO/A DE PRODUCCIÓN (ALFARRASÍ),Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,Grupo Adecco,Sin Data
2026-07-03,Trabajoscom,Burgos,Burgos,REESCRIBE TU CARRERA  BURGOS,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,Grupo Adecco,Sin Data
