Fecha,Plataforma,Provincia,Localidad,Oferta_Empleo,Salario,Modalidad,Tipo_Contrato,Tipo_Jornada,Experiencia,Empresa,Requisitos
2026-08-31,Tecnoempleo,Bizkaia,Sin Data,Técnico/a de Sistemas IT - Virtualización,Sin Data,Presencial,Sin Data,Sin Data,Sin Data,Leading Document Solutions,Virtualizacion -VMware -Hyper V
2026-08-31,Tecnoempleo,Sin Data,Sin Data,"Fullstack Developer Angular, IONIC",Sin Data,100% remoto,Sin Data,Sin Data,Sin Data,Serem,Angular -IONIC
2026-08-31,Tecnoempleo,Granada,Sin Data,AI Engineering Workflow Developer (mf/d),Sin Data,Híbrido,Sin Data,Sin Data,Sin Data,T-Systems,Cursor -Windsurf -Continue
2026-08-31,Tecnoempleo,España,Sin Data,Sr. Machine Learning Engineer,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Machine Learning -MLflow -Kubeflow
2026-08-31,Tecnoempleo,Valencia,Sin Data,Arquitecto/a de Seguridad Cloud,Sin Data,Híbrido,Sin Data,Sin Data,Sin Data,Sin Data,Cloud -CSPM -IaaS
2026-08-31,Tecnoempleo,Madrid,Sin Data,Arquitecto/a de Soluciones IA,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Python -Generative AI -Data Science
2026-08-31,Tecnoempleo,Madrid,Sin Data,"Jefe/a de Proyecto Java (Spring Boot, MS y Azure)",Sin Data,Híbrido,Sin Data,Sin Data,Sin Data,PANEL Sistemas Informáticos,Java -Spring -Microservicios
2026-08-31,Tecnoempleo,Madrid,Sin Data,Data migration specialist,Sin Data,Híbrido,Sin Data,Sin Data,Sin Data,UST,SQL -PL/SQL -Python
2026-08-31,Tecnoempleo,Alicante,Sin Data,Analistas y Consultant DI - Sailpoint,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,SailPoint -One Identity -Oracle Identity Manager
2026-08-31,Tecnoempleo,Málaga,Sin Data,AI Native Manager,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,AI -LangGraph -CrewAI
2026-08-31,Tecnoempleo,Sin Data,Sin Data,Salesforce Marketing Cloud Developer,Sin Data,100% remoto,Sin Data,Sin Data,Sin Data,Sin Data,Salesforce Marketing Cloud -SQL -AMPscript
2026-08-31,Tecnoempleo,Barcelona,Sin Data,Platform Owner Database,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,AWS -Azure -GCP
2026-08-31,Tecnoempleo,Cantabria,Sin Data,Kubernetes Containers Specialist,Sin Data,Presencial,Sin Data,Sin Data,Sin Data,Sin Data,Kubernetes -Linux
2026-08-31,Tecnoempleo,Barcelona,Sin Data,Consultor/a Ciberseguridad Identidad Digital,Sin Data,Híbrido,Sin Data,Sin Data,Sin Data,Sin Data,IAM -IGA -PAM
2026-08-31,Tecnoempleo,Sta. Cruz De Tenerife,Sin Data,Soporte Técnico,12.000€ - 15.000€ b/a,Presencial,Sin Data,Sin Data,Sin Data,GSDA,Office -EXCEL
2026-08-31,Tecnoempleo,Madrid,Sin Data,Senior Software Fullstack Engineer,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Swiss Re,Java -Kotlin -Spring
2026-08-31,Tecnoempleo,Madrid,Sin Data,Internal IT Auditor,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Swiss Re,CISA -CISM -CISSP
2026-08-31,Tecnoempleo,Barcelona,Sin Data,Gerente de Inteligencia Artificial,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Deloitte,Inteligencia Artificial -IA -Python
2026-08-31,Tecnoempleo,A Coruña,Sin Data,Enterprise Technology - Consultor/a SAP,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Deloitte,SAP
2026-08-31,Tecnoempleo,Madrid,Sin Data,Experience Cloud Native AWS,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Deloitte,AWS -Python -Java
2026-08-31,Tecnoempleo,Madrid,Sin Data,Consultor Oracle EPM,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Deloitte,Oracle EPM -PBCS -FCCS
2026-08-31,Tecnoempleo,Valencia,Sin Data,Enterprise Technology - Consultor/a SAP,Sin Data,Híbrido,Sin Data,Sin Data,Sin Data,Deloitte,SAP
2026-08-31,Tecnoempleo,Barcelona,Sin Data,Consultor/a SAP Producción,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Deloitte,SAP PP -SAP
2026-08-31,Tecnoempleo,Madrid,Sin Data,Profesor/a Formación Profesional - Informática,Sin Data,Presencial,Sin Data,Sin Data,Sin Data,sg tech,DAM -DAW -ASIR
2026-08-31,Tecnoempleo,Madrid,Sin Data,Analista Funcional Senior Sistemas Cobros,Sin Data,Híbrido,Sin Data,Sin Data,Sin Data,sg tech,SQL -Jira -GDPR
2026-08-31,Tecnoempleo,Madrid,Sin Data,Ingeniero/a de Telecomunicaciones,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,sg tech,KNX
2026-08-31,Tecnoempleo,Sin Data,Sin Data,SAP SD Estimación de Salarios,Sin Data,100% remoto,Sin Data,Sin Data,Sin Data,sg tech,SAP SD
2026-08-31,Tecnoempleo,Madrid,Sin Data,Glow Up - Prácticas DLegal Tech,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Deloitte,STEM
2026-08-31,Tecnoempleo,Madrid,Sin Data,SAP S/4 HANA (Procurement),Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Accenture,SAP -S/4 HANA -SAP Ariba
2026-08-31,Tecnoempleo,Madrid,Sin Data,Java Architect / Senior Backend Developer,Sin Data,Híbrido,Sin Data,Sin Data,Sin Data,knowmad mood,Java -REST -SOA
2026-08-31,Tecnoempleo,Madrid,Sin Data,Consultores/as técnicos de Oracle,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Deloitte,Java -SQL -PL/SQL
2026-08-31,Tecnoempleo,Sevilla,Sin Data,Microsoft Dynamics 365 CRM Senior Consultant,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Deloitte,Dynamics 365 -Power Platform
2026-08-31,Tecnoempleo,Madrid,Sin Data,Especialista Storage AWS,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Deloitte,AWS -NetApp -ONTAP
2026-08-31,Tecnoempleo,Madrid,Sin Data,EPM Oracle Manager,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Accenture,Oracle
2026-08-31,Tecnoempleo,Sevilla,Sin Data,Consultor Funcional Workday,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Accenture,Workday -HCM
2026-08-31,Tecnoempleo,Madrid,Sin Data,Consultor SAP SAC Planning - Business Finance,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Deloitte,SAP Analytics Cloud -SAC Planning
2026-08-31,Tecnoempleo,Bizkaia,Sin Data,SW Engineer - Experience Cloud Native AWS,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Deloitte,AWS -Python -Java
2026-08-31,Tecnoempleo,Salamanca,Sin Data,Arquitecto/a Soluciones Inteligencia Artificial,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Deloitte,Inteligencia Artificial -Python -PHP
2026-08-31,Tecnoempleo,Sevilla,Sin Data,Profesionales SAP BTP,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Deloitte,SAP -Fiori -UI5
2026-08-31,Tecnoempleo,Sevilla,Sin Data,Consultor/a SAP Public Cloud,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Deloitte,SAP
2026-08-31,Tecnoempleo,Sevilla,Sin Data,Enterprise Technology - Consultor/a SAP Financiero,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Deloitte,SAP
