Fecha,Plataforma,Provincia,Localidad,Oferta_Empleo,Salario,Modalidad,Tipo_Contrato,Tipo_Jornada,Experiencia,Empresa,Requisitos
2026-03-24,Randstad,Zaragoza,Zaragoza,Responsable Comercial De Zona,28.000-35.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2026-03-24,Randstad,Valladolid,Valladolid,Maintenance Engineer - Sector Alimentación,35.000-38.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2026-03-24,Randstad,Madrid,Madrid,Kyc -  Trade Controls,30.000-40.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2026-03-24,Randstad,Madrid,Madrid,Controller Financiero Jr.,25.152-29.430 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2026-03-24,Randstad,Madrid,Madrid,Responsable Administración,30.000-37.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2026-03-24,Randstad,Barcelona,Barcelona,Arquitecto Software Java,40.000-47.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad digital,Sin Data
2026-03-24,Randstad,Madrid,Madrid,Contable,28.000-32.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2026-03-24,Randstad,Valladolid,Valladolid,Project Manager - Innovación Industrial,40.000-50.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2026-03-24,Randstad,Pontevedra,Vigo,Operario Verificador Calidad Automocion - cuarto/quinto turno,"9,55 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-03-24,Randstad,Barcelona,Sant Celoni,Soporte técnico producción,32.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-03-24,Randstad,roja de Túria,Riba,operario alimentación,"17.094-17.155,36 €/año",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-03-24,Randstad,Lleida,Cervera,Operarios  o operarias de máquinas,1.450-1.500 €/mes,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-03-24,Randstad,Barcelona,Abrera,Guillotinista artes gráficas,"9,77 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-03-24,Randstad,Barcelona,Sant Joan Despí,Operarios/Manipuladores - SANT JOAN DESPI (incorporación 29/03/2026),"10,08-11,06 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-03-24,Randstad,Madrid,Alcorcón,Operarios/Operarias FARMA (EXP. REQUERIDA) - FINES DE SEMANA Y FESTIVOS- ALCORCÓN,"12,04-15,98 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-03-24,Randstad,Almería,Ejido (El),Promotor o promotora perfumería-cosmética EL EJIDO,"9,08 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-03-24,Randstad,Barcelona,Lliçà d'Amunt,Carretillero/a trilateral -  INDISPENSABLE carnet vigente - turno mañana/tarde  - Incorporación inmediata,12-13 €/hora,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-03-24,Randstad,roja de Túria,Riba,Operario - Carretillero retráctil,10-11 €/hora,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-03-24,Randstad,Sevilla,Sevilla,Servicios Generales,"9,73 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-03-24,Randstad,Tarragona,Constantí,Mozo/a de almacén con exp. Carretilla Retráctil,"12,84 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-03-24,Randstad,Barcelona,Sentmenat,Administrativo logístico,1.870-2.100 €/mes,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-03-24,Randstad,Pontevedra,Nigrán,Operario limpieza industrial,"11,20 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-03-24,Randstad,Madrid,Coslada,Mozo o moza DÍA SUELTO,"9,26-12,14 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-03-24,Randstad,Barcelona,Gelida,Carretillero o Carretillera FRONTAL en GELIDA,"14-14,18 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-03-24,Randstad,Asturias,Oviedo,Mozo/a de almacén con carretilla,11-12 €/hora,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-03-24,Randstad,Valencia,Aldaia,Operario/a  con certificado de discapacidad +33%,27.700 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad fundacion,Sin Data
2026-03-24,Randstad,Gasteiz,Vitoria,Técnico/a de mantenimiento,30.000-35.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-03-24,Randstad,Pontevedra,Vigo,Operario Verificador Calidad Automocion - Contratos Semanales,"9,55 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-03-24,Randstad,Madrid,Cubas de la Sagra,Soldador/a - Sector Metal,"12-12,29 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-03-24,Randstad,Málaga,Torremolinos,Comercial Punto de Venta - PMI,23.000-24.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad rpo,Sin Data
2026-03-24,Randstad,Zamora,Roales,Operario u operaria de alimentación (Roales del Pan),"9,71-15,84 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-03-24,Randstad,Asturias,Gijón,Conductor/a C + CAP,26.000-28.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-03-24,Randstad,Gerona,Riells i Viabrea,Administrativa o administrativo,20-22 €/hora,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-03-24,Randstad,Asturias,Gijón,Conductor/a C + CAP,26.000-28.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
