Fecha,Plataforma,Provincia,Localidad,Oferta_Empleo,Salario,Modalidad,Tipo_Contrato,Tipo_Jornada,Experiencia,Empresa,Requisitos
2026-01-22,Randstad,Barcelona,Vic,Engineer I+D,35.000-40.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2026-01-22,Randstad,Barcelona,Barcelona,Cto,70.000-75.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad digital,Sin Data
2026-01-22,Randstad,Madrid,Madrid,Interim Commercial Leader,35.000-40.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2026-01-22,Randstad,Madrid,Getafe,Jefe De Almacén - Sector Alimentación,35.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2026-01-22,Randstad,Barcelona,Viladecans,Senior Backend Engineer,50.000-65.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad digital,Sin Data
2026-01-22,Randstad,Madrid,Madrid,Técnico Soporte CAU,16.700-16.800 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad digital,Sin Data
2026-01-22,Randstad,Madrid,Madrid,Accounting Technician,29.000-30.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2026-01-22,Randstad,Huelva,Palma del Condado (La),Responsable De Operaciones,40.000-49.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2026-01-22,Randstad,Madrid,Madrid,Comercial Horeca,25.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2026-01-22,Randstad,Madrid,Getafe,Jefe De Almacén Sector Alimentación,35.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2026-01-22,Randstad,Vizcaya,Erandio,Consultor/a Comercial 360º RRHH - Sector Finance & Accounting,26.000-35.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad unete al equipo,Sin Data
2026-01-22,Randstad,Vizcaya,Erandio,Consultor Comercial 360º RRHH,26.000-35.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad unete al equipo,Sin Data
2026-01-22,Randstad,Burgos,Burgos,asesor/a comercial  RRHH Permanent,19.000-21.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-01-22,Randstad,Barcelona,Manresa,Operario/a de Mantenimiento,23.000-25.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-01-22,Randstad,Madrid,Alcalá de Henares,Operario u Operaria de Producción Industrial - Alcalá de Henares,11-13 €/hora,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-01-22,Randstad,Barcelona,Argentona,Operario u operaria con disponibilidad en 4to turno,"9,67 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-01-22,Randstad,Pontevedra,Vigo,Comercial de zona,16.576 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-01-22,Randstad,Burgos,Burgos,Operario u operaria sector alimentación Burgos,"10,27-12,74 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-01-22,Randstad,Barcelona,Igualada,Carretillero frontal y retráctil,12-13 €/hora,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-01-22,Randstad,solità i Plegamans,Palau,Verificador de piezas puntual PALAU-SOLITÀ I PLEGAMANS,"9,26 €/hora",Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2026-01-22,Randstad,Barcelona,Vilassar de Dalt,Técnico de mantenimiento de condicionado y autoclaves quinto turno,37.000-40.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
