Fecha,Plataforma,Provincia,Localidad,Oferta_Empleo,Salario,Modalidad,Tipo_Contrato,Tipo_Jornada,Experiencia,Empresa,Requisitos
2026-04-18,Tecnoempleo,Madrid,Sin Data,Analista Programador .Net (jornada intensiva),36.000€ - 39.000€ b/a,Presencial,Sin Data,Sin Data,Sin Data,Second Window,.Net -C# -MVC
2026-04-18,Tecnoempleo,Sin Data,Sin Data,Consultor SAP Real Estate (RE-FX) 100% REMOTO (ES),39.000€ - 42.000€ b/a,100% remoto,Sin Data,Sin Data,Sin Data,CAS TRAINING,SAP -SAP RE FX -HANA
2026-04-18,Tecnoempleo,Sin Data,Sin Data,Developer Junior Qlikview,Sin Data,100% remoto,Sin Data,Sin Data,Sin Data,Serem,QLIK -BI -Oracle
2026-04-18,Tecnoempleo,Granada,Sin Data,Técnico/a Senior de Comunicación,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Michael Page,Marketing
2026-04-18,Tecnoempleo,Madrid,Sin Data,Product Manager (SaaS B2B),48.000€ - 72.000€ b/a,Híbrido,Sin Data,Sin Data,Sin Data,Michael Page,Project Manager
2026-04-18,Tecnoempleo,Madrid,Sin Data,Desarrollador/a Java,Sin Data,Híbrido,Sin Data,Sin Data,Sin Data,Serem,java -spring -angular
2026-04-18,Tecnoempleo,Barcelona,Sin Data,Product Marketing Manager,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Page Personnel,marketing
2026-04-18,Tecnoempleo,Madrid,Sin Data,Ingeniero/a de industrialización,33.000€ - 42.000€ b/a,Sin Data,Sin Data,Sin Data,Sin Data,Page Personnel,autocad -Lean
2026-04-18,Tecnoempleo,Sevilla,Sin Data,Técnico/a de Sistemas,Sin Data,Híbrido,Sin Data,Sin Data,Sin Data,Baoss,VMware -vCenter -Linux
2026-04-18,Tecnoempleo,Madrid,Sin Data,Desarrollador/a Spring+Angular,Sin Data,Híbrido,Sin Data,Sin Data,Sin Data,Baoss,Java -Spring boot -Oracle
2026-04-18,Tecnoempleo,Barcelonay otras,Sin Data,Desarrollador Backend / DevOps,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Baoss,NoSQL -Agile -Azure
2026-04-18,Tecnoempleo,Sin Data,Sin Data,Analista Programador OBIEE,Sin Data,100% remoto,Sin Data,Sin Data,Sin Data,Baoss,OBIEE -ODI
2026-04-18,Tecnoempleo,Madridy otras,Sin Data,Líder Técnico Java (Inglés alto),Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Serem,Java -Spring -JPA
2026-04-18,Tecnoempleo,Madrid,Sin Data,Especialista Funcional Medios de Pago,Sin Data,Híbrido,Sin Data,Sin Data,Sin Data,Arelance,SQL -API
2026-04-18,Tecnoempleo,Sin Data,Sin Data,Desarrollador/a Senior .NET / Node.js,Sin Data,100% remoto,Sin Data,Sin Data,Sin Data,CAS TRAINING,.Net -C# -React js
2026-04-18,Tecnoempleo,Madrid,Sin Data,IT Consultant Software Support CRM Dynamics,33.000€ - 42.000€ b/a,Híbrido,Sin Data,Sin Data,Sin Data,Page Personnel,Dynamics
2026-04-18,Tecnoempleo,Barcelona,Sin Data,Marketing Operations & Support,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Page Personnel,Marketing -Salesforce -PowerPoint
2026-04-18,Tecnoempleo,Madrid,Sin Data,PM Migraciones CORE. Banca,33.000€ - 39.000€ b/a,Híbrido,Sin Data,Sin Data,Sin Data,Grupo NS,Project Manager -PM
2026-04-18,Tecnoempleo,Madrid,Sin Data,Technical Lead Mobile Android & iOS,33.000€ - 42.000€ b/a,Híbrido,Sin Data,Sin Data,Sin Data,Grupo NS,IOS -ANDROID
2026-04-18,Tecnoempleo,Madrid,Sin Data,Tech Lead Fullstack (Ingles Alto),Sin Data,Presencial,Sin Data,Sin Data,Sin Data,Grupo Digital,javascript -python -java
2026-04-18,Tecnoempleo,Barcelona,Sin Data,Coordinador/a de Accesos,18.000€ - 21.000€ b/a,Presencial,Sin Data,Sin Data,Sin Data,Arelance,Ofimatica -Office 365 -WorkFlex
2026-04-18,Tecnoempleo,Madrid,Sin Data,Digital Business Analyst and IT Product Owner,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Airbus,.net -SAP
2026-04-18,Tecnoempleo,Madrid,Sin Data,Airbus UpNext Spain - UAS Flight Test Engineer,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Airbus,flight testing -SORA
2026-04-18,Tecnoempleo,Madrid,Sin Data,Data Integration - Data Engineer,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Airbus,ETL -Python -Flask
2026-04-18,Tecnoempleo,Málaga,Sin Data,Programador/a Java + Angular,Sin Data,Presencial,Sin Data,Sin Data,Sin Data,sg tech,Java -Angular -Spring Boot
2026-04-18,Tecnoempleo,Madrid,Sin Data,Analista programador Microservicios,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,sg tech,Microservicios -Spring Boot -JPA
2026-04-18,Tecnoempleo,Madrid,Sin Data,Gestor/a de Nivel del Servicio IT - SDS,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Santander,Dynatrace -ITIL
2026-04-18,Tecnoempleo,Madrid,Sin Data,Vendor Cyber Risk Analyst,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Santander,Ciberseguridad -CISSP -SSCP
2026-04-18,Tecnoempleo,Madrid,Sin Data,Analista de Ciberseguridad para Desarrollo Seguro,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Santander,Ciberseguridad -SAST -spring
2026-04-18,Tecnoempleo,Madrid,Sin Data,Desarrollador/a Base de Datoss,Sin Data,Híbrido,Sin Data,Sin Data,Sin Data,Segula Technologies,SQL -ETL -Power BI
2026-04-18,Tecnoempleo,Barcelona,Sin Data,Data Engineering Analyst,Sin Data,Sin Data,Sin Data,Sin Data,Sin Data,Randstad ES,Snowflake -SQL -Matillion
