Fecha,Plataforma,Provincia,Localidad,Oferta_Empleo,Salario,Modalidad,Tipo_Contrato,Tipo_Jornada,Experiencia,Empresa,Requisitos
2026-03-20,Trabajoscom,Navarra,Puente La Reina/gares,Mozo/A Especializado,Sin Data,Sin Data,De duracion determinada,Jornada Completa,Sin Data,Grupompleo,Sin Data
2026-03-20,Trabajoscom,Cantabria,Todo Cantabria,Especialista en redes sociales,Sin Data,Sin Data,Autonomo,Freelance,Sin Data,ATURNAN,Sin Data
2026-03-20,Trabajoscom,Baleares,Palma De Mallorca,Jefe/a de cocina para centro educativo Palma de Mallorca,Sin Data,Sin Data,Indefinido,Jornada Intensiva,Sin Data,Colevisa,Sin Data
2026-03-20,Trabajoscom,Valencia,Todo Valencia,Cocineros/as para centros educativos/empresas y residencias de Valencia,Sin Data,Sin Data,Indefinido,Jornada Intensiva,Sin Data,Colevisa,Sin Data
2026-03-20,Trabajoscom,Castellón,La Vall D'uixo,Responsable de compras y coordinación de producción,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,Euroanar Tech,Sin Data
2026-03-20,Trabajoscom,Castellón,La Vall D'uixo,Técnico/a mecatrónico (oficina eléctrica y SAT),Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,Euroanar Tech,Sin Data
2026-03-20,Trabajoscom,Coruña,Todo Coruña,Conductor con C y CAP,1.500 € - 1.600 €,Sin Data,Indefinido,Jornada Completa,Sin Data,Translofer,Sin Data
2026-03-20,Trabajoscom,S.C. Tenerife,San Cristobal De La Laguna,MECANICO DE CAMIONES Y COCHES,Sin Data,Sin Data,Indefinido,Jornada Intensiva,Sin Data,Canary Pictures Vehicles Jg Mesa,Sin Data
2026-03-20,Trabajoscom,Madrid,Leganes,Carpintero con conocimientos en control numérico,19.000 € - 22.000 €,Sin Data,Indefinido,Jornada Intensiva,Sin Data,Imagicc Box,Sin Data
2026-03-20,Trabajoscom,Lugo,Todo Lugo,Técnico/a Senior en Climatización,Sin Data,Sin Data,Indefinido,Jornada Intensiva,Sin Data,Elexes Noroeste,Sin Data
2026-03-20,Trabajoscom,Madrid,Madrid,CAMARERO CON INGLES,Sin Data,Sin Data,De duracion determinada,Trabajo Por Horas,Sin Data,WORKHOTEL ETT,Sin Data
2026-03-20,Trabajoscom,Madrid,Madrid,Operario de Montaje,1.500 € - 1.583 €,Sin Data,De duracion determinada,Jornada Completa,Sin Data,Workhotel ETT,Sin Data
2026-03-20,Trabajoscom,Madrid,Madrid,MONITOR/A ACTIVIDAD EXTRAESCOLAR PATINAJE ZONAS CASA DE CAMPO Y PARACUELLOS JARAMA,104 € - 132 €,Sin Data,Fijo discontinuo,Trabajo Por Horas,Sin Data,Grupo Educativo,Sin Data
2026-03-20,Trabajoscom,Madrid,Todo Madrid,Senior Digital & Creative - Agencia Comunicación,Sin Data,Sin Data,Indefinido,Jornada Indiferente,Sin Data,Page Personnel ETT,Sin Data
2026-03-20,Trabajoscom,Barcelona,Todo Barcelona,Personal de atención al cliente / dependiente,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,EY,Sin Data
2026-03-20,Trabajoscom,Burgos,Todo Burgos,Operario/a automoción a35f2abd,Sin Data,Sin Data,Indefinido,Jornada Indiferente,Sin Data,EY,Sin Data
2026-03-20,Trabajoscom,Araba,Todo Araba,Operario/a metal,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,Eurofirms,Sin Data
2026-03-20,Trabajoscom,Teruel,Todo Teruel,Operario/a de producción sector cárnico 4e4175dd,Sin Data,Sin Data,Indefinido,Jornada Indiferente,Sin Data,EY,Sin Data
2026-03-20,Trabajoscom,Madrid,Todo Madrid,Becario/a en Gestión y Mejora de Producto,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,EY,Sin Data
