Fecha,Plataforma,Provincia,Localidad,Oferta_Empleo,Salario,Modalidad,Tipo_Contrato,Tipo_Jornada,Experiencia,Empresa,Requisitos
2025-09-21,Trabajoscom,Barcelona,Todo Barcelona,Especialista en Soporte Telefónico,1.000 € - 1.200 €,Sin Data,Indefinido,Media Jornada,Sin Data,Datem Group,Sin Data
2025-09-21,Trabajoscom,Barcelona,Todo Barcelona,Asesor/a de Contact Center,1.000 € - 1.200 €,Sin Data,Indefinido,Media Jornada,Sin Data,Datem Group,Sin Data
2025-09-21,Trabajoscom,Barcelona,Todo Barcelona,Agente telefonico en Barcelona,1.000 € - 1.200 €,Sin Data,Indefinido,Media Jornada,Sin Data,Datem Group,Sin Data
2025-09-21,Trabajoscom,Madrid,Madrid,Vigilante de Seguridad _ Centro de Control dedicado (plus mensual 260€),Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,Securitas Seguridad España,Sin Data
2025-09-21,Trabajoscom,A Coruña,Cee,Responsable de Equipo Comercial_Agencia de Seguros_Cee,22.700 € - 40.000 €,Sin Data,De duracion determinada,Jornada Completa,Sin Data,SGS Seguros Santalucía,Sin Data
2025-09-21,Trabajoscom,Ourense,Padrenda,Servicio de limpieza en Padrenda,Sin Data,Sin Data,De duracion determinada,Trabajo Por Horas,Sin Data,Trigo y Martin Asociados,Sin Data
2025-09-21,Trabajoscom,Valencia,Valencia,Teleoperador/a alemán alto /bilingüe o nativo/a trabajo presencial Valencia,21.200 € - 22.400 €,Sin Data,Fijo discontinuo,Jornada Completa,Sin Data,Grupo Adecco,Sin Data
2025-09-21,Trabajoscom,Valladolid,Traspinedo,"Gerocultores en Traspinedo, Valladolid",1.160 € - 1.161 €,Sin Data,Indefinido,Jornada Completa,Sin Data,Vertice Asistencial,Sin Data
2025-09-21,Trabajoscom,Sevilla,Sevilla,Gestor backoffice (Sector Energía),Sin Data,Sin Data,De duracion determinada,Jornada Completa,Sin Data,Temps,Sin Data
2025-09-21,Trabajoscom,Madrid,Madrid,Fisioterapeuta,1.600 € - 1.800 €,Sin Data,Indefinido,Jornada Completa,Sin Data,Atenea Fisioterapia,Sin Data
2025-09-21,Trabajoscom,Madrid,Griñon,Se necesita personal para el Officce,800 € - 1.000 €,Sin Data,Indefinido,Trabajo Por Horas,Sin Data,Taberna de griñon,Sin Data
2025-09-21,Trabajoscom,Bizkaia,Bilbao,Vendedor Laboral de Seguros Bilbao (Lunes a Viernes),Sin Data,Sin Data,Indefinido,Jornada Indiferente,Sin Data,SGS Seguros Santalucía,Sin Data
2025-09-21,Trabajoscom,Valladolid,Simancas,"Gerocultores en Simanca, Valladolid",1.160 € - 1.161 €,Sin Data,Indefinido,Jornada Indiferente,Sin Data,Vertice Asistencial,Sin Data
2025-09-21,Trabajoscom,Barcelona,Todo Barcelona,Mosso/a magatzem,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,EY,Sin Data
