Fecha,Plataforma,Provincia,Localidad,Oferta_Empleo,Salario,Modalidad,Tipo_Contrato,Tipo_Jornada,Experiencia,Empresa,Requisitos
2025-11-11,Randstad,Vizcaya,Bilbao,Controller Financiero,40.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-11-11,Randstad,Madrid,San Fernando de Henares,Responsable De Turno De Almacén (turnos rotativos: mañana y tarde),27.000-30.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-11-11,Randstad,Barcelona,Barcelona,Project Marketing Manager (Temporal 3 Meses),30.000-35.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-11-11,Randstad,Madrid,Alcorcón,Secretaria De Dirección,35.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-11-11,Randstad,Valencia,Valencia,Jefe De Obra Edificación Valencia,45.000-50.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-11-11,Randstad,Barcelona,Barcelona,Accounts Receivable (Temporal),27.000-30.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-11-11,Randstad,Valencia,Valencia,Comercial Interno/A,22.000-28.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-11-11,Randstad,Barcelona,Montgat,Ingeniero De Ofertas,28.000-32.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-11-11,Randstad,San Sebastián,Donostia,Anestesista,60.000-90.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-11-11,Randstad,Madrid,Madrid,Key Account Manager  Autónomo,44.000-45.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-11-11,Randstad,Vizcaya,Bilbao,Controller Financiero,40.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-11-11,Randstad,Vizcaya,Derio,Técnico/A De Organización Servicios De Pci,30.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-11-11,Randstad,Madrid,Madrid,Controller Jr,26.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-11-11,Randstad,San Sebastián,Donostia,Médico Radiólogo,60.000-90.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad professional,Sin Data
2025-11-11,Randstad,Barcelona,Sabadell,Mozo de almacén Sabadell,19.056 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-11-11,Randstad,solità i Plegamans,Palau,Team Leader,25.500 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-11-11,Randstad,Sevilla,Sevilla,Oficial/a de 1ª o 2ª mecánico/a de automoción (Ibiza),29.000-38.000 €/año,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-11-11,Randstad,Madrid,Alcalá de Henares,Operario u operaria sector cartón,11-13 €/hora,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
2025-11-11,Randstad,Pontevedra,Pontevedra,Repartidor,1.900 €/mes,Sin data,Sin Data,Sin Data,Sin Data,Randstad,Sin Data
