Fecha,Plataforma,Provincia,Localidad,Oferta_Empleo,Salario,Modalidad,Tipo_Contrato,Tipo_Jornada,Experiencia,Empresa,Requisitos
2025-10-30,Trabajoscom,Lleida,Tarrega,Vigilante Seguridad.  CAP Tàrrega,Sin Data,Sin Data,Indefinido,Jornada Intensiva,Sin Data,Clece Seguridad,Sin Data
2025-10-30,Trabajoscom,Barcelona,Sant Cugat Del Valles,Especialista de limpieza (20:00 a 21:30).    Vallès Occidental,353 €,Sin Data,Indefinido,Jornada Intensiva,Sin Data,Limpiezas Deyse,Sin Data
2025-10-30,Trabajoscom,Almería,Almeria,PERSONAL DE TIENDA: MGI ALMERIA - Campaña de Navidad,Sin Data,Sin Data,De duracion determinada,Jornada Indiferente,Sin Data,Tiendas MGI,Sin Data
2025-10-30,Trabajoscom,Cádiz,El Puerto De Santa Maria,PERSONAL DE TIENDA: MGI EL PUERTO SANTA MARIA - Campaña de Navidad,Sin Data,Sin Data,De duracion determinada,Jornada Indiferente,Sin Data,Tiendas MGI,Sin Data
2025-10-30,Trabajoscom,Barcelona,Barcelona,AGENTE DE CALL CENTER PARA CENTROS MEDICOS,10.000 € - 20.000 €,Sin Data,De duracion determinada,Media Jornada,Sin Data,Mqdent,Sin Data
2025-10-30,Trabajoscom,Jaén,Jaen,PERSONAL DE TIENDA: MGI JAEN- Campaña de Navidad,Sin Data,Sin Data,De duracion determinada,Jornada Indiferente,Sin Data,Tiendas MGI,Sin Data
2025-10-30,Trabajoscom,Sevilla,Todo Sevilla,Agente de Atención al Cliente con Portugués (Aerolíneas - equipajes) ✈️,1.500 €,Sin Data,De duracion determinada,Media Jornada,Sin Data,Foundever Spain,Sin Data
2025-10-30,Trabajoscom,Granada,Granada,PERSONAL DE TIENDA: MGI GRANADA GRANAITA - Campaña de Navidad,Sin Data,Sin Data,De duracion determinada,Jornada Indiferente,Sin Data,Tiendas MGI,Sin Data
2025-10-30,Trabajoscom,Granada,Granada,PERSONAL DE TIENDA: MGI GRANADA ALBAN- Campaña de Navidad,Sin Data,Sin Data,De duracion determinada,Jornada Indiferente,Sin Data,Tiendas MGI,Sin Data
2025-10-30,Trabajoscom,Castellón,Castellon De La Plana/castello De La Pla,PERSONAL DE TIENDA: MGI CASTELLON - Campaña de Navidad,Sin Data,Sin Data,De duracion determinada,Jornada Indiferente,Sin Data,Tiendas MGI,Sin Data
