Fecha,Plataforma,Provincia,Localidad,Oferta_Empleo,Salario,Modalidad,Tipo_Contrato,Tipo_Jornada,Experiencia,Empresa,Requisitos
2026-07-06,Trabajoscom, Madrid, Madrid,Mozo/a con carretilla retráctil,Sin Data,Sin Data,De duracion determinada,Jornada Completa,Sin Data,Iman Temporing,Sin Data
2026-07-06,Trabajoscom,Girona,Santa Coloma De Farners,PROFESIONAL LIMPIEZA SANTA COLOMA DE FARNERS - ID 69993-,228 €,Sin Data,Indefinido,Media Jornada,Sin Data,Multiserveis Ndavant,Sin Data
2026-07-06,Trabajoscom,Barcelona,Sant Andreu De Llavaneres,FRANCISCO GARCIA] COCINERO/A,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,Temps,Sin Data
2026-07-06,Trabajoscom,Madrid,Arganda Del Rey,Tornero Convencional en Arganda del Rey (6826),26.000 € - 32.000 €,Sin Data,Indefinido,Jornada Completa,Sin Data,Human Simbio Consulting,Sin Data
2026-07-06,Trabajoscom,Bizkaia,Bilbao,Reponedor/a de supermercados para Eroski Llodio - 03/07 al 01/08,391 €,Sin Data,A tiempo parcial,Trabajo Por Horas,Sin Data,Caher Servicios al Marketing,Sin Data
2026-07-06,Trabajoscom,Alicante,Todo Alicante,Inspector zona de Alicante para Montepío.   Únete a un proyecto consolidado,Sin Data,Sin Data,Autonomo,Jornada Completa,Sin Data,Montepio De Conductores,Sin Data
2026-07-06,Trabajoscom,Madrid,Madrid,Investigador en peines ópticos de frecuencia,24.223 €,Sin Data,Indefinido,Jornada Completa,Sin Data,Fundación General de la Universidad Politécnica de Madrid,Sin Data
2026-07-06,Trabajoscom,Madrid,San Fernando De Henares,MOZO ALMACÉN PAQUETERÍA SAN FERNANDO HENARES 10h -18h,17.000 € - 18.000 €,Sin Data,De duracion determinada,Jornada Completa,Sin Data,A Tu Hora Express,Sin Data
2026-07-06,Trabajoscom,Granada,Castell De Ferro,Conductor/a Camión C+E,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,Grupo Adecco,Sin Data
2026-07-06,Trabajoscom,Málaga,Málaga,Comercial Suministros Hostelería,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,Grupo Adecco,Sin Data
2026-07-06,Trabajoscom,Barcelona,Sant Vicenç Dels Horts,Auxiliar Administrativa,1.200 € - 1.400 €,Sin Data,Indefinido,Jornada Completa,Sin Data,Codibaix,Sin Data
2026-07-06,Trabajoscom,Barcelona,Todo Barcelona,INSTALADOR ELECTRICISTA,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,Construcciones Y Reformas Berarmar,Sin Data
2026-07-06,Trabajoscom,Barcelona,Sitges,OPERARIO/A DE LIMPIEZA EVENTOS Y FESTIVALES EN SITGES,Sin Data,Sin Data,De duracion determinada,Jornada Indiferente,Sin Data,Sernet Servicios Integrales,Sin Data
2026-07-06,Trabajoscom,Madrid,Todo Madrid,CAMARERAS DE PISO,12 € - 13 €,Sin Data,A tiempo parcial,Jornada Indiferente,Sin Data,Workhotel ETT,Sin Data
2026-07-06,Trabajoscom,Madrid,Madrid,CAMAREROS/AS,11 € - 13 €,Sin Data,A tiempo parcial,Jornada Indiferente,Sin Data,Workhotel ETT,Sin Data
