Fecha,Plataforma,Provincia,Localidad,Oferta_Empleo,Salario,Modalidad,Tipo_Contrato,Tipo_Jornada,Experiencia,Empresa,Requisitos
2025-10-27,Trabajoscom, Zaragoza, Zaragoza,Carretillero/a Mercazaragoza,9 € - 10 €,Sin Data,De duracion determinada,Jornada Completa,Sin Data,Grupo Adecco,Sin Data
2025-10-27,Trabajoscom,Segovia,Segovia,Telemárketing Y Redes Sociales,Sin Data,Sin Data,Indefinido,Media Jornada,Sin Data,Importante Empresa Nacional en Expansión,Sin Data
2025-10-27,Trabajoscom,Burgos,Burgos,INGRESOS EXTRAS,Sin Data,Sin Data,Indefinido,Media Jornada,Sin Data,Importante Empresa Nacional en Expansión,Sin Data
2025-10-27,Trabajoscom,Zamora,Zamora,TRABAJA DESDE CASA,Sin Data,Sin Data,Indefinido,Media Jornada,Sin Data,Importante Empresa Nacional en Expansión,Sin Data
2025-10-27,Trabajoscom,León,León,LIMPIEZA,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,Temps,Sin Data
2025-10-27,Trabajoscom,Valladolid,Valladolid,Campaña Navidad Vidal&Vidal Valladolid,500 € - 1.200 €,Sin Data,De duracion determinada,Jornada Indiferente,Sin Data,Vidal&Vidal,Sin Data
2025-10-27,Trabajoscom,Valencia,Puerto De Sagunto,Agente Inmobiliario RE/MAX – ¡Desarrolla tu carrera con nosotros!,18.000 € - 70.000 €,Sin Data,Autonomo,Freelance,Sin Data,Remax Mega Home,Sin Data
2025-10-27,Trabajoscom,Barcelona,L' Hospitalet De Llobregat,Teleoperador/a Comercial,1.000 € - 1.200 €,Sin Data,Indefinido,Jornada Intensiva,Sin Data,Accepta Servicios Integrales,Sin Data
2025-10-27,Trabajoscom, Zaragoza, Zaragoza,OPERARIO METAL/CARPINTERO METÁLICO (TAUSTE),13 € - 15 €,Sin Data,Fijo discontinuo,Jornada Completa,Sin Data,Grupo Adecco,Sin Data
2025-10-27,Trabajoscom,Gipuzkoa,Todo Gipuzkoa,Personal almacén y reparto,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,Grupompleo,Sin Data
2025-10-27,Trabajoscom,Barcelona,Todo Barcelona,Responsable de contabilidad faa98216,Sin Data,Sin Data,Indefinido,Jornada Indiferente,Sin Data,EY,Sin Data
2025-10-27,Trabajoscom,Madrid,Todo Madrid,Oficial de 1ª construcción 1b0c7972,Sin Data,Sin Data,Indefinido,Jornada Indiferente,Sin Data,EY,Sin Data
2025-10-27,Trabajoscom,Coruña,Todo Coruña,Carpintero/a 77420c59,Sin Data,Sin Data,Indefinido,Jornada Indiferente,Sin Data,EY,Sin Data
2025-10-27,Trabajoscom,Valladolid,Todo Valladolid,Personal de logística y almacenes 323f70f4,Sin Data,Sin Data,Indefinido,Jornada Indiferente,Sin Data,EY,Sin Data
2025-10-27,Trabajoscom,Madrid,Todo Madrid,Comercial Ananda (H/M)- Zona Sur,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,EY,Sin Data
2025-10-27,Trabajoscom,Castellón,Todo Castellón,Trabajo + Alojamiento en los Países Bajos = OTTO  ¡Gana € 2314 netos/mensuales!,2.890 € - 3.080 €,Sin Data,De duracion determinada,Jornada Completa,Sin Data,OTTO Work Force,Sin Data
2025-10-27,Trabajoscom,Cuenca,Todo Cuenca,Trabajo + Alojamiento en los Países Bajos = OTTO  ¡Gana € 2314 netos/mensuales!,2.890 € - 3.080 €,Sin Data,De duracion determinada,Jornada Completa,Sin Data,OTTO Work Force,Sin Data
2025-10-27,Trabajoscom,Ourense,Todo Ourense,Trabajo + Alojamiento en los Países Bajos = OTTO  ¡Gana € 2314 netos/mensuales!,2.890 € - 3.080 €,Sin Data,De duracion determinada,Jornada Completa,Sin Data,OTTO Work Force,Sin Data
2025-10-27,Trabajoscom,Zaragoza,Todo Zaragoza,Trabajo + Alojamiento en los Países Bajos = OTTO  ¡Gana € 2314 netos/mensuales!,2.890 € - 3.080 €,Sin Data,De duracion determinada,Jornada Completa,Sin Data,OTTO Work Force,Sin Data
2025-10-27,Trabajoscom,Granada,Todo Granada,Trabajo + Alojamiento en los Países Bajos = OTTO  ¡Gana € 2314 netos/mensuales!,2.890 € - 3.080 €,Sin Data,De duracion determinada,Jornada Completa,Sin Data,OTTO Work Force,Sin Data
2025-10-27,Trabajoscom,Segovia,Todo Segovia,Trabajo + Alojamiento en los Países Bajos = OTTO  ¡Gana € 2314 netos/mensuales!,2.890 € - 3.080 €,Sin Data,De duracion determinada,Jornada Completa,Sin Data,OTTO Work Force,Sin Data
2025-10-27,Trabajoscom,Real,Todo Real,Trabajo + Alojamiento en los Países Bajos = OTTO  ¡Gana € 2314 netos/mensuales!,2.890 € - 3.080 €,Sin Data,De duracion determinada,Jornada Completa,Sin Data,OTTO Work Force,Sin Data
2025-10-27,Trabajoscom,Valladolid,Todo Valladolid,Trabajo + Alojamiento en los Países Bajos = OTTO  ¡Gana € 2314 netos/mensuales!,2.890 € - 3.080 €,Sin Data,De duracion determinada,Jornada Completa,Sin Data,OTTO Work Force,Sin Data
2025-10-27,Trabajoscom,Zamora,Todo Zamora,Trabajo + Alojamiento en los Países Bajos = OTTO  ¡Gana € 2314 netos/mensuales!,2.890 € - 3.080 €,Sin Data,De duracion determinada,Jornada Completa,Sin Data,OTTO Work Force,Sin Data
2025-10-27,Trabajoscom,Guadalajara,Todo Guadalajara,Trabajo + Alojamiento en los Países Bajos = OTTO  ¡Gana € 2314 netos/mensuales!,2.890 € - 3.080 €,Sin Data,De duracion determinada,Jornada Completa,Sin Data,OTTO Work Force,Sin Data
2025-10-27,Trabajoscom,Salamanca,Todo Salamanca,Trabajo + Alojamiento en los Países Bajos = OTTO  ¡Gana € 2314 netos/mensuales!,2.890 € - 3.080 €,Sin Data,De duracion determinada,Jornada Completa,Sin Data,OTTO Work Force,Sin Data
2025-10-27,Trabajoscom,Coruña,Todo Coruña,Trabajo en Logística en Supermercados Albert Heijn (Países Bajos),14 € - 15 €,Sin Data,De duracion determinada,Jornada Completa,Sin Data,OTTO Work Force,Sin Data
2025-10-27,Trabajoscom,Soria,Todo Soria,Trabajo + Alojamiento en los Países Bajos = OTTO  ¡Gana € 2314 netos/mensuales!,2.890 € - 3.080 €,Sin Data,De duracion determinada,Jornada Completa,Sin Data,OTTO Work Force,Sin Data
