Fecha,Plataforma,Provincia,Localidad,Oferta_Empleo,Salario,Modalidad,Tipo_Contrato,Tipo_Jornada,Experiencia,Empresa,Requisitos
2026-05-09,Trabajoscom,Zamora,Zamora,Comercial de seguros Zamora (Fijo + Variable),Sin Data,Sin Data,Autonomo,Jornada Indiferente,Sin Data,SGS Seguros Santalucía,Sin Data
2026-05-09,Trabajoscom,Barcelona,Barcelona,"Especialista cristales (L-S, 20:00-22:00).    Hospitalet",18.000 €,Sin Data,Indefinido,Media Jornada,Sin Data,Limpiezas Deyse,Sin Data
2026-05-09,Trabajoscom,Lleida,Lleida,Vigilante Seguridad (DIURNO).    Hospital Lleida,Sin Data,Sin Data,Indefinido,Jornada Intensiva,Sin Data,Clece Seguridad,Sin Data
2026-05-09,Trabajoscom,Huesca,Huesca,JEFE DE FINCA,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,Iman Global Consulting,Sin Data
2026-05-09,Trabajoscom,Gipuzkoa,Todo Gipuzkoa,Recepcionista HOTEL,Sin Data,Sin Data,Indefinido,Jornada Indiferente,Sin Data,AdegiLan,Sin Data
2026-05-09,Trabajoscom,Gipuzkoa,Todo Gipuzkoa,Administrativo/a de Logística,Sin Data,Sin Data,De duracion determinada,Jornada Completa,Sin Data,AdegiLan,Sin Data
2026-05-09,Trabajoscom,Gipuzkoa,Todo Gipuzkoa,Asesor/a en seguros,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,AdegiLan,Sin Data
2026-05-09,Trabajoscom,Gipuzkoa,Todo Gipuzkoa,Técnico/a de pedidos,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,AdegiLan,Sin Data
2026-05-09,Trabajoscom,Gipuzkoa,Todo Gipuzkoa,INGENIERO/A DE FABRICACION,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,AdegiLan,Sin Data
2026-05-09,Trabajoscom,Gipuzkoa,Todo Gipuzkoa,RESPONSABLE DE PRODUCCIÓN,Sin Data,Sin Data,Indefinido,Jornada Indiferente,Sin Data,AdegiLan,Sin Data
2026-05-09,Trabajoscom,Gipuzkoa,Todo Gipuzkoa,INGENIERO/A MANTENIMIENTO MECANICO,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,AdegiLan,Sin Data
2026-05-09,Trabajoscom,Gipuzkoa,Todo Gipuzkoa,Director/a área financiera y administrativa,Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,AdegiLan,Sin Data
2026-05-09,Trabajoscom,Gipuzkoa,Todo Gipuzkoa,Técnico/a de Servicio – Equipos de Hidráulica (Field Service),Sin Data,Sin Data,Indefinido,Jornada Completa,Sin Data,AdegiLan,Sin Data
2026-05-09,Trabajoscom,Gipuzkoa,Todo Gipuzkoa,INGENIERO/A DE PLANIFICACIÓN,Sin Data,Sin Data,Indefinido,Jornada Indiferente,Sin Data,AdegiLan,Sin Data
2026-05-09,Trabajoscom,Gipuzkoa,Todo Gipuzkoa,Proyectista OT Mecánica,Sin Data,Sin Data,Indefinido,Jornada Indiferente,Sin Data,AdegiLan,Sin Data
2026-05-09,Trabajoscom,Gipuzkoa,Todo Gipuzkoa,Gerente Industrial,Sin Data,Sin Data,Indefinido,Jornada Indiferente,Sin Data,AdegiLan,Sin Data
2026-05-09,Trabajoscom,Barcelona,Barcelona,OFICIAL MANTENIMIENTO POLIVALENTE,29.000 € - 30.000 €,Sin Data,Indefinido,Jornada Completa,Sin Data,Temps,Sin Data
2026-05-09,Trabajoscom,Barcelona,Barcelona,Técnico de Nóminas,25.000 € - 28.000 €,Sin Data,De duracion determinada,Jornada Completa,Sin Data,Temps,Sin Data
